polcod,polvar,polval,wh_id_tmpl,srtseq,rtstr1,rtstr2,rtnum1,rtnum2,rtflt1,rtflt2,moddte,mod_usr_id,grp_nam
USR-UNILEVER,SERVER-COMMAND-KEYWORDS,RESTRICTED,----,1,remove,,0,0,0,0,sysdate,NOUSER,SRVCMDOPS
USR-UNILEVER,SERVER-COMMAND-KEYWORDS,RESTRICTED,----,2,truncate,,0,0,0,0,sysdate,NOUSER,SRVCMDOPS
USR-UNILEVER,SERVER-COMMAND-KEYWORDS,RESTRICTED,----,3,delete,,0,0,0,0,sysdate,NOUSER,SRVCMDOPS
USR-UNILEVER,SERVER-COMMAND-KEYWORDS,RESTRICTED,----,4,update,,0,0,0,0,sysdate,NOUSER,SRVCMDOPS
